,virus,Start,End,Score
3517,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17585,17595,0
3518,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17590,17600,0
3519,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17595,17605,0
3520,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17600,17610,0
3521,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17605,17615,0
3522,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17610,17620,0
3523,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17615,17625,0
3524,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17620,17630,0
3525,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17625,17635,0
3526,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17630,17640,0
3527,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17635,17645,0
3528,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17640,17650,0
3529,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17645,17655,0
3530,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17650,17660,0
3531,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17655,17665,0
3532,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17660,17670,0
3533,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17665,17675,0
3534,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17670,17680,0
3535,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17675,17685,0
3536,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17680,17690,0
3537,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17685,17695,0
3538,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17690,17700,0
3539,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17695,17705,0
3540,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17700,17710,0
3541,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17705,17715,0
3542,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17710,17720,0
3543,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17715,17725,0
3544,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17720,17730,0
3545,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17725,17735,0
3546,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17730,17740,0
3547,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17735,17745,0
3548,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17740,17750,0
3549,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17745,17755,0
3550,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17750,17760,0
3551,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17755,17765,0
3552,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17760,17770,0
3553,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17765,17775,0
3554,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17770,17780,0
3555,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17775,17785,0
3556,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17780,17790,0
3557,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17785,17795,0
3558,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17790,17800,0
3559,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17795,17805,0
3560,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17800,17810,0
3561,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17805,17815,0
3562,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17810,17820,0
3563,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17815,17825,0
3564,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17820,17830,0
3565,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17825,17835,0
3566,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17830,17840,0
3567,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17835,17845,0
3568,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17840,17850,0
3569,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17845,17855,0
3570,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17850,17860,0
3571,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17855,17865,0
3572,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17860,17870,0
3573,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17865,17875,0
3574,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17870,17880,0
3575,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17875,17885,0
3576,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17880,17890,0
3577,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17885,17895,0
3578,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17890,17900,0
3579,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17895,17905,0
3580,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17900,17910,0
3581,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17905,17915,0
3582,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17910,17920,0
3583,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17915,17925,0
3584,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17920,17930,0
3585,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17925,17935,0
3586,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17930,17940,0
3587,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17935,17945,0
3588,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17940,17950,0
3589,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17945,17955,0
3590,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17950,17960,0
3591,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17955,17965,0
3592,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17960,17970,0
3593,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17965,17975,0
3594,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17970,17980,0
3595,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17975,17985,0
3596,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17980,17990,0
3597,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17985,17995,0
3598,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17990,18000,0
3599,nc_045512.2.fasta.S15-30_L3-10_M3.pal,17995,18005,0
3600,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18000,18010,0
3601,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18005,18015,0
3602,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18010,18020,0
3603,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18015,18025,0
3604,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18020,18030,0
3605,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18025,18035,0
3606,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18030,18040,0
3607,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18035,18045,0
3608,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18040,18050,0
3609,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18045,18055,0
3610,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18050,18060,0
3611,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18055,18065,0
3612,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18060,18070,0
3613,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18065,18075,0
3614,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18070,18080,0
3615,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18075,18085,0
3616,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18080,18090,0
3617,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18085,18095,0
3618,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18090,18100,0
3619,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18095,18105,0
3620,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18100,18110,0
3621,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18105,18115,1
3622,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18110,18120,2
3623,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18115,18125,2
3624,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18120,18130,2
3625,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18125,18135,2
3626,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18130,18140,2
3627,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18135,18145,2
3628,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18140,18150,2
3629,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18145,18155,2
3630,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18150,18160,0
3631,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18155,18165,0
3632,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18160,18170,0
3633,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18165,18175,0
3634,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18170,18180,0
3635,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18175,18185,0
3636,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18180,18190,0
3637,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18185,18195,0
3638,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18190,18200,0
3639,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18195,18205,0
3640,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18200,18210,0
3641,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18205,18215,0
3642,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18210,18220,0
3643,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18215,18225,0
3644,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18220,18230,0
3645,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18225,18235,0
3646,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18230,18240,0
3647,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18235,18245,0
3648,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18240,18250,0
3649,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18245,18255,0
3650,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18250,18260,0
3651,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18255,18265,0
3652,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18260,18270,0
3653,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18265,18275,0
3654,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18270,18280,0
3655,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18275,18285,0
3656,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18280,18290,0
3657,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18285,18295,0
3658,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18290,18300,0
3659,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18295,18305,0
3660,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18300,18310,0
3661,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18305,18315,0
3662,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18310,18320,0
3663,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18315,18325,0
3664,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18320,18330,0
3665,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18325,18335,0
3666,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18330,18340,0
3667,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18335,18345,0
3668,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18340,18350,0
3669,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18345,18355,0
3670,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18350,18360,0
3671,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18355,18365,0
3672,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18360,18370,0
3673,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18365,18375,0
3674,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18370,18380,0
3675,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18375,18385,0
3676,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18380,18390,0
3677,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18385,18395,0
3678,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18390,18400,0
3679,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18395,18405,0
3680,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18400,18410,0
3681,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18405,18415,0
3682,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18410,18420,0
3683,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18415,18425,0
3684,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18420,18430,0
3685,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18425,18435,0
3686,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18430,18440,0
3687,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18435,18445,0
3688,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18440,18450,0
3689,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18445,18455,0
3690,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18450,18460,0
3691,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18455,18465,0
3692,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18460,18470,0
3693,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18465,18475,0
3694,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18470,18480,0
3695,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18475,18485,0
3696,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18480,18490,0
3697,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18485,18495,0
3698,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18490,18500,0
3699,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18495,18505,0
3700,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18500,18510,0
3701,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18505,18515,0
3702,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18510,18520,0
3703,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18515,18525,0
3704,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18520,18530,0
3705,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18525,18535,0
3706,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18530,18540,0
3707,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18535,18545,0
3708,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18540,18550,0
3709,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18545,18555,0
3710,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18550,18560,0
3711,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18555,18565,0
3712,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18560,18570,0
3713,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18565,18575,0
3714,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18570,18580,0
3715,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18575,18585,0
3716,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18580,18590,0
3717,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18585,18595,0
3718,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18590,18600,0
3719,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18595,18605,0
3720,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18600,18610,0
3721,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18605,18615,0
3722,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18610,18620,0
3723,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18615,18625,0
3724,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18620,18630,0
3725,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18625,18635,0
3726,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18630,18640,0
3727,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18635,18645,0
3728,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18640,18650,0
3729,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18645,18655,0
3730,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18650,18660,0
3731,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18655,18665,0
3732,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18660,18670,0
3733,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18665,18675,0
3734,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18670,18680,0
3735,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18675,18685,0
3736,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18680,18690,0
3737,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18685,18695,0
3738,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18690,18700,0
3739,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18695,18705,0
3740,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18700,18710,0
3741,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18705,18715,0
3742,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18710,18720,0
3743,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18715,18725,0
3744,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18720,18730,0
3745,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18725,18735,0
3746,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18730,18740,0
3747,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18735,18745,0
3748,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18740,18750,0
3749,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18745,18755,0
3750,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18750,18760,0
3751,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18755,18765,0
3752,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18760,18770,0
3753,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18765,18775,0
3754,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18770,18780,0
3755,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18775,18785,0
3756,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18780,18790,0
3757,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18785,18795,0
3758,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18790,18800,0
3759,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18795,18805,0
3760,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18800,18810,0
3761,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18805,18815,0
3762,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18810,18820,0
3763,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18815,18825,0
3764,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18820,18830,0
3765,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18825,18835,0
3766,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18830,18840,0
3767,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18835,18845,0
3768,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18840,18850,0
3769,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18845,18855,0
3770,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18850,18860,0
3771,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18855,18865,0
3772,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18860,18870,0
3773,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18865,18875,0
3774,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18870,18880,0
3775,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18875,18885,0
3776,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18880,18890,0
3777,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18885,18895,0
3778,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18890,18900,0
3779,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18895,18905,0
3780,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18900,18910,0
3781,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18905,18915,0
3782,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18910,18920,0
3783,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18915,18925,0
3784,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18920,18930,0
3785,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18925,18935,0
3786,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18930,18940,0
3787,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18935,18945,0
3788,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18940,18950,0
3789,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18945,18955,0
3790,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18950,18960,0
3791,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18955,18965,0
3792,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18960,18970,0
3793,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18965,18975,0
3794,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18970,18980,0
3795,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18975,18985,0
3796,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18980,18990,0
3797,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18985,18995,0
3798,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18990,19000,0
3799,nc_045512.2.fasta.S15-30_L3-10_M3.pal,18995,19005,0
3800,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19000,19010,0
3801,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19005,19015,0
3802,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19010,19020,0
3803,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19015,19025,0
3804,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19020,19030,0
3805,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19025,19035,0
3806,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19030,19040,0
3807,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19035,19045,0
3808,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19040,19050,0
3809,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19045,19055,0
3810,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19050,19060,0
3811,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19055,19065,0
3812,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19060,19070,0
3813,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19065,19075,0
3814,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19070,19080,0
3815,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19075,19085,0
3816,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19080,19090,0
3817,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19085,19095,0
3818,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19090,19100,0
3819,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19095,19105,0
3820,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19100,19110,0
3821,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19105,19115,0
3822,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19110,19120,0
3823,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19115,19125,0
3824,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19120,19130,0
3825,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19125,19135,0
3826,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19130,19140,0
3827,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19135,19145,0
3828,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19140,19150,0
3829,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19145,19155,0
3830,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19150,19160,0
3831,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19155,19165,0
3832,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19160,19170,0
3833,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19165,19175,0
3834,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19170,19180,0
3835,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19175,19185,0
3836,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19180,19190,0
3837,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19185,19195,0
3838,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19190,19200,0
3839,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19195,19205,0
3840,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19200,19210,0
3841,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19205,19215,0
3842,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19210,19220,0
3843,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19215,19225,0
3844,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19220,19230,0
3845,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19225,19235,0
3846,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19230,19240,0
3847,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19235,19245,0
3848,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19240,19250,0
3849,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19245,19255,0
3850,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19250,19260,0
3851,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19255,19265,0
3852,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19260,19270,0
3853,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19265,19275,0
3854,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19270,19280,0
3855,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19275,19285,0
3856,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19280,19290,0
3857,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19285,19295,0
3858,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19290,19300,0
3859,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19295,19305,0
3860,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19300,19310,0
3861,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19305,19315,0
3862,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19310,19320,0
3863,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19315,19325,0
3864,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19320,19330,0
3865,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19325,19335,0
3866,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19330,19340,0
3867,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19335,19345,0
3868,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19340,19350,0
3869,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19345,19355,0
3870,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19350,19360,0
3871,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19355,19365,0
3872,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19360,19370,0
3873,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19365,19375,0
3874,nc_045512.2.fasta.S15-30_L3-10_M3.pal,19370,19380,0
